show_id,title,platform,genre,release_year,season_number,episode_number,episode_duration_min,pacing_score,hook_strength,dialogue_density,visual_intensity,avg_watch_percentage,pause_count,rewind_count,skip_intro,cognitive_load,attention_required,night_watch_safe,drop_off,drop_off_probability,retention_risk,dataset_version
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,199,6,6,4,high,9,51,2,7,1,7,high,0,0,0.54,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,200,6,7,6,low,6,64,2,3,0,5,medium,0,0,0.392,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,201,6,6,7,medium,3,67,2,0,0,5,medium,0,0,0.363,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,202,6,6,8,high,5,61,2,5,0,7,high,0,0,0.435,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,203,6,6,4,medium,5,57,2,6,1,5,medium,0,0,0.454,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,204,6,7,7,medium,8,69,4,1,0,5,medium,0,0,0.375,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,205,6,4,8,medium,9,56,3,6,0,7,high,0,0,0.468,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,206,6,6,3,medium,6,49,4,4,1,5,medium,0,0,0.524,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,207,6,4,7,low,3,53,2,0,0,7,high,0,0,0.486,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,208,6,5,6,low,3,64,5,1,0,5,medium,0,0,0.422,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,209,6,6,4,medium,5,61,2,3,1,5,medium,0,0,0.435,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,210,6,7,6,high,3,61,4,1,0,7,high,0,0,0.486,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,211,6,5,6,high,4,60,2,1,0,7,high,0,0,0.47,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,212,6,5,8,low,9,81,2,3,0,5,medium,0,0,0.285,low,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,213,6,4,4,high,8,38,4,1,1,9,high,0,1,0.679,high,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,214,6,6,7,high,9,59,4,5,0,7,high,0,0,0.48,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,215,6,5,7,high,7,56,3,2,0,7,high,0,0,0.483,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,216,6,4,7,medium,7,58,4,2,0,7,high,0,0,0.484,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,217,6,5,8,high,4,61,2,0,0,7,high,0,0,0.435,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,218,6,6,4,low,8,55,2,1,1,5,medium,0,0,0.463,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,219,6,5,8,high,9,64,2,5,0,7,high,0,0,0.422,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,220,6,5,8,low,7,76,1,1,0,5,medium,0,0,0.298,low,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,221,6,7,4,medium,3,68,4,0,1,5,medium,0,0,0.424,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,222,6,7,5,medium,7,71,3,2,1,5,medium,0,0,0.386,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,223,6,7,6,medium,5,71,1,4,0,5,medium,0,0,0.351,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,224,6,5,8,medium,3,81,2,1,0,5,medium,0,0,0.285,low,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,225,6,4,5,high,7,40,4,3,1,9,high,0,1,0.655,high,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,226,6,6,4,high,7,45,3,2,1,7,high,0,0,0.578,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,227,6,4,3,medium,4,32,3,3,1,7,high,0,1,0.651,high,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,228,6,5,6,low,9,61,2,3,0,5,medium,0,0,0.406,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,229,6,5,6,low,8,61,0,2,0,5,medium,0,0,0.386,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,230,6,7,6,high,4,60,3,3,0,7,high,0,0,0.48,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,231,6,5,5,low,4,54,0,1,1,5,medium,0,0,0.432,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,232,6,6,4,medium,3,64,1,3,1,5,medium,0,0,0.412,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,233,6,5,4,medium,4,65,1,1,1,5,medium,0,0,0.407,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,234,6,6,5,low,8,60,5,3,1,5,medium,0,0,0.455,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,235,6,4,7,medium,7,59,2,1,0,7,high,0,0,0.46,medium,v1.0
57911,Doraemon,Netflix,Action & Adventure,1979.0,1,236,12,4,8,high,6,46,3,3,0,9,high,0,0,0.573,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,1,52,5,10,medium,5,81,1,2,0,5,medium,0,0,0.245,low,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,2,52,4,7,high,7,50,7,2,0,9,high,0,1,0.61,high,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,3,52,7,4,low,9,67,3,1,1,5,medium,0,0,0.418,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,4,52,6,5,low,6,56,3,2,1,5,medium,0,0,0.453,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,5,50,6,3,high,6,53,3,4,1,7,high,0,0,0.556,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,6,53,7,7,low,8,70,1,4,0,5,medium,0,0,0.34,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,7,53,7,5,low,7,64,4,1,1,5,medium,0,0,0.427,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,8,51,4,3,high,7,23,1,2,1,9,high,0,1,0.732,high,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,9,48,6,4,high,6,50,3,1,1,7,high,0,0,0.555,medium,v1.0
790,Agatha Christie's Poirot,Britbox Apple TV Channel ,Crime,1989.0,1,10,51,7,6,low,8,73,2,4,0,5,medium,0,0,0.352,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,1,38,4,7,high,8,42,2,0,0,9,high,0,0,0.596,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,2,43,6,8,high,5,63,4,0,0,7,high,0,0,0.447,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,3,33,6,5,low,3,61,2,1,1,5,medium,0,0,0.421,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,4,37,7,4,high,6,46,3,3,1,7,high,0,0,0.573,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,5,54,7,8,medium,3,68,2,1,0,5,medium,0,0,0.344,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,6,48,7,7,high,9,64,4,1,0,7,high,0,0,0.457,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,7,59,7,7,high,9,69,7,2,0,7,high,0,0,0.465,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,8,48,7,3,high,3,43,0,2,1,7,high,0,0,0.572,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,9,60,4,7,low,3,55,2,2,0,7,high,0,0,0.477,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,10,52,5,5,high,8,52,5,3,1,7,high,0,0,0.551,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,11,31,7,6,high,8,61,1,2,0,7,high,0,0,0.456,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,12,44,6,8,medium,9,77,2,2,0,5,medium,0,0,0.303,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,13,54,4,6,high,8,39,3,3,0,9,high,0,1,0.635,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,14,48,7,8,low,4,81,1,1,0,5,medium,0,0,0.275,low,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,15,33,5,3,high,5,47,7,2,1,7,high,0,1,0.623,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,16,44,6,6,low,8,59,1,3,0,5,medium,0,0,0.405,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,17,41,6,5,high,5,64,4,2,1,7,high,0,0,0.487,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,18,31,5,5,medium,9,59,2,4,1,5,medium,0,0,0.43,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,19,38,6,6,high,8,50,4,1,0,7,high,0,0,0.535,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,20,57,5,4,high,9,39,2,7,1,7,high,0,0,0.595,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,21,41,6,8,medium,9,70,5,6,0,5,medium,0,0,0.365,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,22,41,5,6,low,5,68,0,2,0,5,medium,0,0,0.354,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,23,59,5,5,medium,3,60,1,0,1,5,medium,0,0,0.415,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,24,49,4,8,medium,5,56,4,6,0,7,high,0,0,0.478,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,25,42,7,8,low,9,75,1,1,0,5,medium,0,0,0.302,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,26,41,5,5,high,6,60,6,2,1,7,high,0,0,0.525,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,27,35,6,6,medium,9,67,5,2,0,5,medium,0,0,0.408,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,28,36,5,5,low,3,49,1,4,1,5,medium,0,0,0.465,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,29,47,6,7,high,8,67,2,6,0,7,high,0,0,0.423,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,30,42,6,7,high,4,57,2,1,0,7,high,0,0,0.469,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,31,52,4,4,low,3,47,3,3,1,7,high,0,0,0.569,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,32,40,7,5,low,8,65,1,3,1,5,medium,0,0,0.393,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,33,33,6,6,low,6,64,2,1,0,5,medium,0,0,0.392,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,34,40,6,7,high,3,61,3,0,0,7,high,0,0,0.461,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,35,47,5,6,low,4,71,1,0,0,5,medium,0,0,0.351,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,36,45,5,8,medium,3,68,1,0,0,5,medium,0,0,0.334,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,37,58,5,8,low,4,76,0,0,0,5,medium,0,0,0.288,low,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,38,36,5,6,high,9,48,3,3,0,7,high,0,0,0.534,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,39,60,5,3,medium,4,46,3,1,1,5,medium,0,0,0.528,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,40,44,4,7,medium,9,54,4,0,0,7,high,0,0,0.502,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,41,36,7,7,high,7,59,4,1,0,7,high,0,0,0.48,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,42,42,7,4,high,7,46,4,0,1,7,high,0,0,0.583,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,43,55,7,8,medium,8,88,4,1,0,5,medium,0,0,0.274,low,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,44,41,6,5,medium,5,64,3,2,1,5,medium,0,0,0.417,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,45,32,5,5,high,5,44,5,0,1,7,high,0,0,0.587,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,46,55,5,5,high,4,50,6,0,1,7,high,0,0,0.57,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,47,45,5,3,high,8,49,0,1,1,7,high,0,0,0.544,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,48,53,6,3,high,4,45,2,0,1,7,high,0,0,0.583,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,49,47,6,8,high,8,63,2,3,0,7,high,0,0,0.426,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,50,56,5,6,medium,7,62,2,2,0,5,medium,0,0,0.401,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,51,45,4,6,high,6,45,2,3,0,9,high,0,0,0.598,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,52,47,7,3,low,3,57,2,1,1,5,medium,0,0,0.469,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,53,58,7,7,high,3,55,6,1,0,7,high,0,0,0.517,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,54,32,6,6,high,4,53,4,0,0,7,high,0,0,0.521,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,55,48,6,3,high,5,52,2,6,1,7,high,0,0,0.551,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,56,49,6,8,low,8,75,1,5,0,5,medium,0,0,0.302,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,57,60,7,6,high,9,64,4,3,0,7,high,0,0,0.472,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,58,44,5,6,low,8,52,1,4,0,5,medium,0,0,0.436,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,59,39,6,7,high,8,68,5,2,0,7,high,0,0,0.449,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,60,58,6,4,high,9,42,5,1,1,7,high,0,1,0.611,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,61,48,7,4,high,8,59,8,1,1,7,high,0,0,0.565,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,62,52,6,3,high,3,36,3,1,1,7,high,0,1,0.633,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,63,32,6,7,low,9,75,7,3,0,5,medium,0,0,0.378,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,64,35,4,7,medium,8,52,6,4,0,7,high,0,0,0.531,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,65,54,5,4,high,9,57,4,6,1,7,high,0,0,0.534,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,66,59,5,4,low,8,60,5,4,1,5,medium,0,0,0.47,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,67,32,7,8,low,5,72,3,1,0,5,medium,0,0,0.336,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,68,60,4,6,high,8,35,10,5,0,9,high,0,1,0.723,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,69,45,7,6,medium,8,65,3,2,0,5,medium,0,0,0.397,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,70,39,5,5,low,3,55,3,1,1,5,medium,0,0,0.458,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,71,58,6,4,high,6,46,3,4,1,7,high,0,0,0.573,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,72,38,6,6,low,4,63,5,1,0,5,medium,0,0,0.426,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,73,50,7,4,low,5,63,2,1,1,5,medium,0,0,0.426,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,74,33,4,5,medium,9,47,3,3,1,7,high,0,0,0.553,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,75,47,6,3,high,3,39,4,1,1,7,high,0,1,0.63,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,76,35,4,8,medium,3,58,4,1,0,7,high,0,0,0.469,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,77,40,4,7,low,3,47,2,0,0,7,high,0,0,0.513,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,78,58,7,5,low,9,68,2,2,1,5,medium,0,0,0.389,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,79,50,6,3,low,4,54,1,1,1,5,medium,0,0,0.472,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,80,41,7,4,high,4,55,3,0,1,7,high,0,0,0.532,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,81,41,4,8,low,7,62,5,1,0,7,high,0,0,0.461,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,82,58,5,6,high,9,53,3,3,0,7,high,0,0,0.511,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,83,56,5,7,low,9,65,4,1,0,5,medium,0,0,0.392,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,84,59,7,3,high,3,56,3,0,1,7,high,0,0,0.543,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,85,41,4,5,medium,3,46,3,3,1,7,high,0,0,0.558,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,86,58,5,7,high,4,55,3,1,0,7,high,0,0,0.487,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,87,34,4,6,low,7,49,1,3,0,7,high,0,0,0.509,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,88,56,6,6,high,7,61,3,4,0,7,high,0,0,0.476,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,89,47,7,6,low,8,66,3,1,0,5,medium,0,0,0.393,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,90,34,4,5,low,5,40,4,4,1,7,high,0,0,0.595,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,91,42,5,6,low,9,71,5,5,0,5,medium,0,0,0.391,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,92,55,4,5,low,6,57,1,1,1,7,high,0,0,0.489,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,93,50,4,7,low,8,50,5,3,0,7,high,0,0,0.53,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,94,52,6,7,high,7,64,3,3,0,7,high,0,0,0.447,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,95,39,7,7,high,4,68,2,2,0,7,high,0,0,0.419,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,96,36,6,4,medium,9,64,3,2,1,5,medium,0,0,0.432,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,97,43,6,8,medium,6,77,2,1,0,5,medium,0,0,0.303,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,98,45,7,3,medium,3,54,6,2,1,5,medium,0,0,0.522,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,99,49,4,5,high,6,32,6,2,1,9,high,0,1,0.711,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,100,54,7,5,medium,9,73,1,4,1,5,medium,0,0,0.357,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,101,46,6,8,high,3,63,2,2,0,7,high,0,0,0.426,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,102,58,4,4,low,5,43,2,0,1,7,high,0,0,0.577,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,103,31,5,8,medium,8,71,4,2,0,5,medium,0,0,0.351,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,104,36,4,3,medium,6,45,2,1,1,7,high,0,0,0.583,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,105,56,6,7,low,9,79,0,3,0,5,medium,0,0,0.289,low,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,106,57,7,8,high,7,68,5,0,0,7,high,0,0,0.434,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,107,52,5,7,medium,8,63,1,2,0,5,medium,0,0,0.371,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,108,60,4,4,low,6,43,4,3,1,7,high,0,0,0.597,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,109,32,5,4,high,5,50,4,0,1,7,high,0,0,0.565,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,110,50,5,6,low,7,63,2,1,0,5,medium,0,0,0.397,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,111,58,4,3,medium,4,38,0,0,1,7,high,0,0,0.594,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,112,51,4,5,low,4,44,3,0,1,7,high,0,0,0.567,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,113,37,6,4,medium,9,52,3,1,1,5,medium,0,0,0.486,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,114,34,6,6,low,4,65,3,1,0,5,medium,0,0,0.397,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,115,58,5,7,high,5,60,1,0,0,7,high,0,0,0.445,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,116,57,7,8,high,8,72,2,1,0,7,high,0,0,0.386,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,117,59,6,4,high,8,46,4,3,1,7,high,0,0,0.583,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,118,43,6,6,high,3,61,3,0,0,7,high,0,0,0.476,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,119,58,7,6,medium,9,70,0,5,0,5,medium,0,0,0.345,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,120,30,5,6,medium,7,50,4,0,0,5,medium,0,0,0.475,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,121,44,7,3,high,9,58,2,6,1,7,high,0,0,0.524,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,122,32,5,8,high,4,57,4,1,0,7,high,0,0,0.474,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,123,45,4,3,low,9,42,3,3,1,7,high,0,1,0.606,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,124,35,4,4,high,5,26,4,1,1,9,high,0,1,0.733,high,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,125,42,6,8,high,8,53,7,1,0,7,high,0,0,0.521,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,126,57,6,7,medium,5,73,1,5,0,5,medium,0,0,0.327,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,127,56,6,3,low,6,54,4,2,1,5,medium,0,0,0.502,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,128,45,5,3,high,9,50,2,3,1,7,high,0,0,0.56,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,129,45,5,4,high,3,52,6,1,1,7,high,0,0,0.576,medium,v1.0
502,Sesame Street,Netflix,Kids,1969.0,1,130,31,7,3,low,4,55,1,1,1,5,medium,0,0,0.467,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,1,44,7,6,low,9,77,3,1,0,5,medium,0,0,0.344,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,2,43,4,4,medium,7,50,2,2,1,7,high,0,0,0.545,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,3,41,6,6,high,4,59,3,2,0,7,high,0,0,0.485,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,4,38,7,7,low,8,69,2,2,0,5,medium,0,0,0.355,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,5,39,5,4,high,5,45,3,0,1,7,high,0,0,0.578,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,6,41,4,7,low,4,55,8,2,0,7,high,0,0,0.537,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,7,37,6,5,low,5,61,4,2,1,5,medium,0,0,0.441,medium,v1.0
200709,Weak Hero,Netflix,Action & Adventure,2022.0,1,8,43,7,4,high,3,48,2,0,1,7,high,0,0,0.554,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,1,45,6,6,medium,7,60,1,2,0,5,medium,0,0,0.4,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,2,45,3,4,low,8,42,4,3,1,7,high,0,1,0.601,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,3,45,4,5,high,8,36,1,3,1,9,high,0,1,0.643,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,4,56,6,3,medium,3,57,3,0,1,5,medium,0,0,0.479,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,5,47,4,7,high,5,44,4,1,0,9,high,0,1,0.607,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,6,31,4,4,high,5,27,8,1,1,9,high,0,1,0.768,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,7,46,3,8,low,6,58,3,3,0,7,high,0,0,0.459,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,8,53,3,7,high,4,47,4,2,0,9,high,0,0,0.594,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,9,58,5,5,low,4,66,1,0,1,5,medium,0,0,0.388,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,10,42,3,8,low,3,50,1,2,0,7,high,0,0,0.475,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,11,42,3,7,low,9,47,0,2,0,7,high,0,0,0.493,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,12,48,3,4,high,3,36,5,1,1,9,high,0,1,0.698,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,13,59,3,3,high,9,23,0,5,1,9,high,0,1,0.722,high,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,14,39,6,7,high,6,54,2,1,0,7,high,0,0,0.482,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,15,51,6,6,high,4,61,6,0,0,7,high,0,0,0.506,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,16,50,6,7,medium,5,74,2,0,0,5,medium,0,0,0.332,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,17,47,6,6,low,6,64,2,3,0,5,medium,0,0,0.392,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,18,50,5,4,low,5,59,1,1,1,5,medium,0,0,0.434,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,19,41,4,6,medium,4,55,0,0,0,7,high,0,0,0.472,medium,v1.0
58616,Arjun,Disney+,Drama,2012.0,1,20,31,3,6,medium,4,49,4,0,0,7,high,0,0,0.539,medium,v1.0
